0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
10000000,10000000,10000000,10000000,1000000,1000000,1000000,1000000,100000,100000,100000,100000,10000000,10000000,10000000,10000000,1000000,1000000,1000000,1000000,100000,100000,100000,100000,10000000,10000000,10000000,10000000,1000000,1000000,1000000,1000000,100000,100000,100000,100000
accuracy,loss,val_accuracy,val_loss,accuracy,loss,val_accuracy,val_loss,accuracy,loss,val_accuracy,val_loss,accuracy,loss,val_accuracy,val_loss,accuracy,loss,val_accuracy,val_loss,accuracy,loss,val_accuracy,val_loss,accuracy,loss,val_accuracy,val_loss,accuracy,loss,val_accuracy,val_loss,accuracy,loss,val_accuracy,val_loss
0.9066230058670044,0.2163115292787552,0.9449368715286256,0.1377644836902618,0.7920500040054321,0.4237549304962158,0.8385262489318848,0.3426142930984497,0.7372999787330627,0.574606716632843,0.7687000036239624,0.5264167189598083,0.8674284815788269,0.2832093834877014,0.9210340976715088,0.1812105029821396,0.7646399736404419,0.5451095700263977,0.785138726234436,0.3821306526660919,0.7120000123977661,3.110690832138061,0.7687000036239624,0.5526010990142822,0.9318569898605348,0.1613123565912246,0.9510328769683838,0.122402474284172,0.8565199971199036,0.3108090162277221,0.9069912433624268,0.2135442197322845,0.745199978351593,0.5242767930030823,0.7749249935150146,0.4572620987892151
0.9498040080070496,0.1270474344491958,0.9518277645111084,0.1225838810205459,0.8601999878883362,0.3062523901462555,0.8780725002288818,0.2731920182704925,0.7743499875068665,0.5058972239494324,0.7687249779701233,0.4926745593547821,0.8499324917793274,0.2930885553359985,0.8496878743171692,0.3403419852256775,0.8302299976348877,0.3500116467475891,0.8523899912834167,0.318547636270523,0.7741000056266785,0.5246051549911499,0.7687000036239624,0.5326342582702637,0.9542269706726074,0.1158985048532486,0.9558616280555724,0.1125864461064338,0.9226999878883362,0.1825797706842422,0.930883765220642,0.1644447445869445,0.77920001745224,0.4300845563411712,0.7738249897956848,0.4075636863708496
0.9543020129203796,0.1165807917714119,0.9560075998306274,0.1127524077892303,0.8887749910354614,0.252756118774414,0.8999237418174744,0.2305163890123367,0.7759000062942505,0.4695228636264801,0.7780125141143799,0.4621735215187073,0.8691915273666382,0.3045176565647125,0.8778537511825562,0.2873699069023132,0.8619149923324585,0.3005339801311493,0.8598424792289734,0.2943944931030273,0.7742999792098999,0.5137488842010498,0.7687125205993652,0.507866621017456,0.9571589827537536,0.1092556193470954,0.9582436084747314,0.1069034188985824,0.9367849826812744,0.153171420097351,0.9357950091362,0.1543167382478714,0.8042500019073486,0.375954806804657,0.826449990272522,0.356119841337204
0.956803023815155,0.1109339594841003,0.9570591449737548,0.1112410128116607,0.9099699854850768,0.2137191593647003,0.9177037477493286,0.1982205659151077,0.7843000292778015,0.4452064931392669,0.782087504863739,0.4425589740276336,0.8713124990463257,0.3034535646438598,0.8712206482887268,0.309837132692337,0.8673049807548523,0.2849281430244446,0.8714712262153625,0.2723978459835052,0.7736999988555908,0.4874878823757171,0.7602624893188477,0.5035123825073242,0.9587479829788208,0.1060361489653587,0.958952248096466,0.1057705655694007,0.9424800276756288,0.1409494131803512,0.9405099749565125,0.1448729485273361,0.8426499962806702,0.3304370641708374,0.843500018119812,0.3292931616306305
0.9581995010375975,0.1074811890721321,0.9589630961418152,0.1054752245545387,0.9223300218582152,0.1879568099975586,0.9265300035476683,0.1797379702329635,0.7853500247001648,0.4289005994796753,0.7788125276565552,0.4277984499931335,0.8736125230789185,0.2988946437835693,0.8764894008636475,0.2918229103088379,0.8695499897003174,0.2806872427463531,0.8750975131988525,0.2736551463603973,0.7738999724388123,0.4615105092525482,0.7687000036239624,0.451570987701416,0.9596779942512512,0.1039648354053497,0.9600911140441896,0.1033172681927681,0.9456350207328796,0.1344366073608398,0.9456974864006042,0.1357559114694595,0.8587499856948853,0.3067806959152221,0.8612124919891357,0.3112927377223968
0.959474503993988,0.1044891476631164,0.9590097665786744,0.1056493446230888,0.9301049709320068,0.1712417006492614,0.9325724840164183,0.1655217260122299,0.7835000157356262,0.415832370519638,0.7779625058174133,0.4160776436328888,0.8770449757575989,0.2925083935260772,0.8751055002212524,0.2992114424705505,0.8747749924659729,0.2683050334453583,0.879010021686554,0.262130856513977,0.7743499875068665,0.4346832633018493,0.7687000036239624,0.4472166895866394,0.960454523563385,0.1021505072712898,0.9603732228279114,0.1023863106966018,0.9484050273895264,0.1280514150857925,0.945963740348816,0.1371350586414337,0.8748499751091003,0.279568076133728,0.8748624920845032,0.284971684217453
0.9604030251502992,0.1025181412696838,0.9600841403007508,0.1027536392211914,0.9351750016212464,0.1598246097564697,0.9352574944496156,0.1579607427120208,0.7860999703407288,0.4047464430332184,0.7829625010490417,0.4062896370887756,0.8772310018539429,0.292573481798172,0.8804914951324463,0.2863979339599609,0.8802350163459778,0.2564005553722381,0.8903487324714661,0.2506468594074249,0.7743499875068665,0.4207116663455963,0.7687000036239624,0.4291259348392486,0.96100252866745,0.1010369434952735,0.9608759880065918,0.1023073643445968,0.950569987297058,0.1247936487197876,0.948562502861023,0.1287726312875747,0.8847500085830688,0.2607573866844177,0.8808000087738037,0.2785013020038605
0.9609814882278442,0.1010391861200332,0.9609864950180054,0.1006089746952056,0.9391549825668336,0.150759145617485,0.9390774965286256,0.1498137861490249,0.7929499745368958,0.3924057483673095,0.7904124855995178,0.3954571485519409,0.8799105286598206,0.2862496674060821,0.8809107542037964,0.2821004688739776,0.8926399946212769,0.2390404343605041,0.9047225117683412,0.2172412872314453,0.7743499875068665,0.4051612019538879,0.7687000036239624,0.4050901532173157,0.9615185260772704,0.099906250834465,0.9606301188468932,0.102031372487545,0.952359974384308,0.1205721199512481,0.9492787718772888,0.1281906813383102,0.8948500156402588,0.2399020493030548,0.8853499889373779,0.2632830739021301
0.96162348985672,0.0996821150183677,0.9608762264251708,0.1009603813290596,0.94200998544693,0.1454907059669494,0.9411925077438354,0.1468488723039627,0.8051000237464905,0.3806594312191009,0.8045499920845032,0.3829897046089172,0.8803930282592773,0.2847947478294372,0.8804671168327332,0.2833403646945953,0.90385502576828,0.2204224169254303,0.9064212441444396,0.2121506035327911,0.7743499875068665,0.3946028351783752,0.7687000036239624,0.421446293592453,0.9619690179824828,0.0990065783262252,0.9623476266860962,0.0986879169940948,0.95319002866745,0.117400623857975,0.9500287771224976,0.125793308019638,0.9041000008583068,0.2223894745111465,0.8913124799728394,0.254977136850357
0.9620044827461244,0.0984024628996849,0.9614271521568298,0.0997662022709846,0.944819986820221,0.1392456442117691,0.9398487210273744,0.1486532837152481,0.8173999786376953,0.3669331669807434,0.8149750232696533,0.3698565363883972,0.8712375164031982,0.3006542325019836,0.8708871006965637,0.3009358942508697,0.9061750173568726,0.2131388038396835,0.9078887701034546,0.207430824637413,0.7743499875068665,0.3960075080394745,0.7687000036239624,0.3888678252696991,0.9622340202331544,0.0982797369360923,0.9618582725524902,0.0995051339268684,0.9551249742507936,0.1144665852189064,0.95090252161026,0.1243950426578521,0.912500023841858,0.2055376172065735,0.8938999772071838,0.244987741112709
0.9624620079994202,0.0973998308181762,0.9617653489112854,0.0990658029913902,0.9460849761962892,0.1355866640806198,0.9423425197601318,0.1421256214380264,0.8320000171661377,0.352666825056076,0.8274499773979187,0.3566786050796509,0.8616970181465149,0.3159463405609131,0.8662163615226746,0.3076910972595215,0.907509982585907,0.2104810327291488,0.909647524356842,0.2099439799785614,0.7743499875068665,0.3848433494567871,0.7687125205993652,0.3855308294296264,0.962426483631134,0.0977387055754661,0.96186363697052,0.0995639711618423,0.9549700021743774,0.1141016781330108,0.9511075019836426,0.123675525188446,0.9204999804496764,0.1862823069095611,0.8979125022888184,0.2424201965332031
